prompt,completion,id
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black'. Entity 2: 'High Roller II Bike Tire: 29 x 2.50\"", Folding, 120tpi, 3C MaxxTerra, Double Down, Tubeless Ready, Wide Trail'.",No,45946412#56064924
"Do the two product descriptions refer to the same real-world product? Entity 1: 'UniFi AP ac HD ROW 5Pk'. Entity 2: 'Ubiquiti UniFi AP, AC, In Wall, 5-Pack'.",No,24268406#34532774
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM Super EBC XF 23mm f/2 R WR Lens - Black'. Entity 2: 'FUJIFILM Aspherical Super EBC XF 80mm f/2.8 R LM OIS WR Macro Lens'.,No,3348619#21075521
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital Western Digital 2TB Blue'. Entity 2: 'Western digital wd blue - hdd - 2 tb - interno - 3.5 - sata 6Gb/s - 5400 rpm - buffer: 64 mb'.,Yes,66768594#27923177
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Motorcycle Brake/Clutch Reservoir & Handlebar Ball Base / B Size / RAM-B-309-7U'. Entity 2: 'BROTHER HL-L6200DW WIRELESSMONO LASER PRINTER WITH2-Sided PRINTING(46 PPM, 520 Sheets Paper...'.",No,89814977#62578226
Do the two product descriptions refer to the same real-world product? Entity 1: 'LOGITECH Logitech USB Headset H390'. Entity 2: 'LOGITECH Corded USB Headset H540 - USB - EMEA'.,No,57337098#78504458
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech H570e Monaural USB Headset'. Entity 2: 'LOGITECH Logitech USB Headset H390'.,No,12615558#57337098
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra BIZ 2400 II Duo - Mic. 82 NC, Wideband'. Entity 2: 'APC Smart-UPS SRT 6000VA RM 230V'.",No,7383990#1017836
Do the two product descriptions refer to the same real-world product? Entity 1: 'Traveler's Zip Pocket - Regular Size'. Entity 2: 'Intel Core i7 9700F 9th Gen Desktop Processor/CPU Retail - No iGPU'.,No,63928436#27468857
Do the two product descriptions refer to the same real-world product? Entity 1: 'MVH500AH FLUID VIDEO HEAD W/FLAT BASE'. Entity 2: 'TP-Link EAP225-Outdoor AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point'.,No,91625850#73248952
Do the two product descriptions refer to the same real-world product? Entity 1: 'Garmin fenix 6X Sapphire Black Silicone Strap Smart Watch'. Entity 2: '8TB - Seagate Enterprise Ironwolf Pro SATA - ST8000NE001'.,No,61296263#83418921
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Shimano Cs-R8000 Cassette 11-28t Ultegra 11-Speed'. Entity 2: 'ADAPTADOR INALAMBRICO TP-LINK/USB 2.0/N300/QSS/TL-WN821N'.,No,51733905#60088869
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Pedal PD-RS500 SL Black'. Entity 2: 'Shimano PD-R550 SPD-SL Resin Pedal'.,No,48734649#79232921
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samyang 24mm f1.4 ED AS IF UMC Lens - Nikon Fit'. Entity 2: 'Epson Cartouche d'encre C13T865140 (T8651)'.,No,87410064#94512766
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Placa video Gigabyte Radeon RX 5500 XT OC 8GB GDDR6, 128-bit'. Entity 2: 'Gigabyte AMD Radeon RX 5500 XT OC 8GB GDDR6 RDNA PCIe 4.0 Graphics Card'.",Yes,14576497#88855243
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano 105 R7000 Rear Derailleur - 11 Speed'. Entity 2: 'Shimano Cassette Ultegra R8000 11 Speed 11-28T'.,No,24791295#88957207
Do the two product descriptions refer to the same real-world product? Entity 1: 'Swiss Military Hanowa Immersion 06-4226.30.003.03'. Entity 2: 'Swiss Military Hanowa Swiss Military Hanowa Undercover Multifunction 06-4307.30.007'.,No,58599683#96142257
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC By Schneider Electric APC Replacement Battery Cartridge'. Entity 2: 'APC - Replacement battery cartridge 140'.,No,61786686#8994298
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link TL-WN725N 150MbpsWireless USB NANO adapter'. Entity 2: 'TP-Link TL-WN725N Nano Wireless USB Adapter'.,Yes,70558780#22685310
Do the two product descriptions refer to the same real-world product? Entity 1: 'Casti Hi-Fi Audio-Technica ATH-AD500X'. Entity 2: 'Headset Audio-Technica ATH-M50X'.,No,21506250#3764542
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot T-Sport Seastar 1000 Powermatic 80 Watch T1204071704100'. Entity 2: '0000006490| Canon EF-S 18-135mm f3.5-5.6 IS NANO USM Lens'.,No,70880620#49678723
Do the two product descriptions refer to the same real-world product? Entity 1: 'Dura-Ace 9100 11-Speed Cassette 11-25T'. Entity 2: 'Dron DJI Mavic 2 Pro'.,No,18567164#83992680
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seamaster Planet Ocean 600 M Omega Co-Axial Master Chronometer Chronograph 215.30.46.51.03.001'. Entity 2: 'Pokemon TCG: Sword & Shield Boosters'.,No,31420404#21044132
Do the two product descriptions refer to the same real-world product? Entity 1: 'Jabra EVOLVE 20 Wired Stereo Headset - Over-the-head - Supra-aural'. Entity 2: 'Pokemon TCG:Sword and Shield Rebel Clash Three Booster Blister- Dural'.,No,31177984#17465629
"Do the two product descriptions refer to the same real-world product? Entity 1: 'RAM Mount Torque™ 3/4"" - 1"" Diameter Handlebar/Rail Base with 1"" Ball and X-Grip®'. Entity 2: '43\"" 2020 Q60T 4K Smart QLED TV'.",No,12109505#29825517
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS TUF Gaming TUF 3-RX5700XT-O8G-GAMING Radeon RX 5700 XT 8 GB GDDR6'. Entity 2: 'WD MY PASSPORT- 1TB RED WORLDWIDE'.,No,67318157#92858368
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel Core i3 8300 Quad Core 3.7GHz Processor'. Entity 2: 'Kingston 32GB DDR4 3000MHz Kit(2x16GB) HyperX Predator Intel XMP'.,No,75749012#54377216
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hydro Flask 32 oz. Wide Mouth 2.0 Flex Cap Hibiscus'. Entity 2: 'Processador Amd Am4 Ryzen R5-2400g 3.9ghz 6mb'.,No,50789754#77356650
Do the two product descriptions refer to the same real-world product? Entity 1: 'Brother MFC-L2710DW - multifunction printer - B/W'. Entity 2: 'Brother Monochrome Compact Laser All-in-One Printer with Duplex Printing and Wireless Networking'.,Yes,67275979#54829738
Do the two product descriptions refer to the same real-world product? Entity 1: 'Daniel Wellington Classic Black Cornwall'. Entity 2: 'TRAVELER'S Notebook Blue // Passport'.,No,24561369#43453350
Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze 32 Inch 4-Burner LTE Gas Grill With Rear Burner and Built-in Lighting System - BLZ-4LTE2-NG/LP'. Entity 2: 'Tissot T-Sport Seastar 1000 Powermatic 80 Watch T1204071704100'.,No,49066670#70880620
"Do the two product descriptions refer to the same real-world product? Entity 1: '16TB IronWolf Pro ST16000NE000, 7200 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD'. Entity 2: 'Canon Multipack PGI-72multi1 (6403B007)'.",No,26425849#10737119
Do the two product descriptions refer to the same real-world product? Entity 1: 'Memoire DDR3 So Dimm Crucial 4GB DDR3 1600 MT/S (PC3-12800)'. Entity 2: 'Fujifilm XF-56mm f1.2 APD'.,No,62293619#63386383
"Do the two product descriptions refer to the same real-world product? Entity 1: 'APPLE - Airpods With Charging Case'. Entity 2: 'LaCie Mobile Drive 2,5"" 5 TB Moon Silver USB 3.1 Gen 2'.",No,16529934#5312650
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi AP AC Pro Indoor / Outdoor Access Point 5 Pack'. Entity 2: 'Ubiquiti UniFi AP AC Mesh PRO 802.11ac Dual Radio Indoor/Outdoor access point - 1750Mbps 5 pack no PoE'.,No,38546562#86924416
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot T-Sport Seastar 1000 Powermatic 80 Watch T1204071704100'. Entity 2: 'Processore Cpu INTEL Core i3-7100 1151 3,9GHz 3MB Cache Kaby Lake'.",No,70880620#54798530
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Blaze 4 Burner LTE Grill Built-In Natural Gas Grill with Lights'. Entity 2: 'Samsung UH46F5 46\"" LED Full HD Nero display professionale'.",No,43409810#35424032
Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple AirPods with Charging Case (Latest Model) from Apple Computer'. Entity 2: 'Apple AirPods with Wired Charging Case (2nd Generation)'.,Yes,87281733#44483408
Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link AC600 T2U Wireless USB Nano Adapter'. Entity 2: 'TP-Link Archer T9UH Wireless AC1900 USB Adapter'.,No,56034511#80086981
Do the two product descriptions refer to the same real-world product? Entity 1: 'HP 900GB 6G SAS 10K 900 SAS 16 MB Cache 2.5-Inch Internal Bare or OEM Drives 619291-B21'. Entity 2: 'BIZ 2400 II Duo IP Flex'.,No,66047716#78989521
"Do the two product descriptions refer to the same real-world product? Entity 1: 'JABRA EVOLVE 20 UC Mono'. Entity 2: 'SRAM Sram Level Ultimate, Level TLM Disc Brake Pads'.",No,53905543#96279287
Do the two product descriptions refer to the same real-world product? Entity 1: 'MAXXIS AGGRESSOR 29X2.3 EXO/TR'. Entity 2: 'Kingston HyperX Predator 32 GB - PC4-24000 - DIMM'.,No,14639066#66129710
Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital WD My Passport Portable HDD 4TB Black'. Entity 2: 'WD HDD 4TB My Passport Black'.,No,68891313#72819377
Do the two product descriptions refer to the same real-world product? Entity 1: 'WD 1TB Blue SN550 NVME M.2 SSD (WDS100T2B0C) (Warranty 5years with WD SG)'. Entity 2: 'Shimano M05 Disc Brake Pads (Deore) (Resin)'.,No,16327022#4484537
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi Video Camera G4 Pro (UVC-G4-PRO)'. Entity 2: 'Seiko Presage Watch Zen Gardens Mens'.,No,21670568#67462269
Do the two product descriptions refer to the same real-world product? Entity 1: 'FUJIFILM XF23/1.4 XF 23mm f/1.4 R'. Entity 2: 'Fujifilm XF 56mm f/1.2 R'.,No,54992750#81954319
Do the two product descriptions refer to the same real-world product? Entity 1: 'Hikvision DS-7216HUHI-K2 Turbo 1080p HD 16CH DVR - HD-TVI AHD IPC - HDMI COAX'. Entity 2: 'Hikvision 32 Turbo HD/CVI / AHD / CVBS Ref: DS-7332HQHI-K4'.,No,22992322#71442235
Do the two product descriptions refer to the same real-world product? Entity 1: 'Cooler Master N300 Mesh ATX Case Black NSE-300-KKN1 | PCByte'. Entity 2: 'OKI 44992402 Style Black Compatible Toner'.,No,95251916#53081061
"Do the two product descriptions refer to the same real-world product? Entity 1: 'APC Replacement Battery Cartridge #133UPS battery - Lead Acid'. Entity 2: 'RAM Triple 1\"" Ball Adapter - RAM-B-289U'.",No,9561888#30675144
Do the two product descriptions refer to the same real-world product? Entity 1: 'Asus TUF X470-Plus Gaming Socket AM4 ATX AMD'. Entity 2: 'Cooler Master MasterLiquid ML120L V2 RGB All In One Liquid CPU Cooler'.,No,36532408#35737919
Do the two product descriptions refer to the same real-world product? Entity 1: 'Buy Quality Replica Omega Seamaster Planet Ocean 600M Steel Chronometer Chronograph Watch 215.30.46.51.01.001'. Entity 2: '215.30.46.51.01.001 Omega Seamaster Planet Ocean Chronograph 45.5mm'.,Yes,31531912#30102415
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Oakley Jawbreaker MTB Solglsasögon Matte Black w/ Prizm Road'. Entity 2: 'ZOTAC Grafikkarte Gaming GeForce RTX 2060 SUPER AMP, 8 GB (ZT-T20610D-10P)'.",No,12127235#19462081
Do the two product descriptions refer to the same real-world product? Entity 1: 'Logitech BRIO 4K Ultra HD webcam'. Entity 2: 'Logitech BRIO 4K Ultra HD webcamweb camera'.,Yes,6978466#81524454
Do the two product descriptions refer to the same real-world product? Entity 1: 'Samsung Portable SSD T7 Touch 1TB - Zilver'. Entity 2: 'Samsung T7 Touch Portable SSD Drive [1TB](Silver)'.,Yes,5603029#48035811
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate Ironwolf Pro 6TB (ST6000NE000)'. Entity 2: '8TB - Seagate Enterprise Ironwolf Pro SATA - ST8000NE001'.,No,9513553#83418921
Do the two product descriptions refer to the same real-world product? Entity 1: 'Ubiquiti UniFi CloudKey Gen2 Plus'. Entity 2: 'OKI C831/841 Cyan Toner 10K'.,No,14628836#84745207
"Do the two product descriptions refer to the same real-world product? Entity 1: 'TP-Link T1700G-28TQ JetStream 24-Port Gigabit Stackable Smart Switch with 4 10GE SFP+ Slots'. Entity 2: 'T1700G-28TQ GE/XG/SMA/24, Switch'.",Yes,58763783#81441228
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Western Digital (WDC) 250GB 2.5\"" SATA SSD Blue 7mm Cased'. Entity 2: '3M - PF19 PRIVACY FILTER BLACK FOR 19,0IN / 48,3 CM / 5:4IN ACCS'.",No,62287971#17629924
Do the two product descriptions refer to the same real-world product? Entity 1: '0000006490| Canon EF-S 18-135mm f3.5-5.6 IS NANO USM Lens'. Entity 2: 'Canon EF-S 18-200mm f/3.5-5.6 IS'.,No,49678723#28465006
Do the two product descriptions refer to the same real-world product? Entity 1: 'Tissot Seastar 1000 Men's Black Rubber Strap Watch'. Entity 2: 'Karta VGA Gigabyte GeForce GTX 1650 OC 4GB GDDR6 128bit DVI+HDMI+DP PCIe3.0'.,No,81870804#12853731
Do the two product descriptions refer to the same real-world product? Entity 1: 'D1-TAPE 24MM X 7M BLACK ON WHITE IN'. Entity 2: 'Genuine Dymo D1 Standard Label Cassette Tape 9mm x 7m - Black on White'.,No,12772810#18874158
Do the two product descriptions refer to the same real-world product? Entity 1: 'Xerox 106R01162 OEM Toner Cartridge For Phaser 7760 Yellow - 25K'. Entity 2: 'Xerox Phaser 6000/6010 Black Toner'.,No,7574514#18835729
Do the two product descriptions refer to the same real-world product? Entity 1: 'No Break APC Smart-UPS 10Kva Mono230V - SRT10KXLI'. Entity 2: 'Epson - Ink Cartridge Black 10K'.,No,14418390#29914496
Do the two product descriptions refer to the same real-world product? Entity 1: 'AMD Ryzen 5 1500X Wraith Spire Cooler'. Entity 2: 'YD150XBBAEBOX AMD Ryzen 5 1500X Quad Core 3.50GHz 16MB L3 Cache Socket AM4 Processor. New Retail Factory Sealed With Full Manufacturer Warranty.'.,Yes,20737266#64351459
Do the two product descriptions refer to the same real-world product? Entity 1: 'ASUS GeForce RTX 2080 SUPER 8GB DUAL OC EVO'. Entity 2: 'ASUS NVIDIA GeForce RTX 2060 SUPER 8GB TURBO EVO Turing Graphics Card'.,No,29339493#24494324
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk SDHC Ultra UHS-I 256GB Class 10 90MB/S'. Entity 2: 'SanDisk Ultra SDXC Memory Card 100MBs Class 10 UHS-I 256GB'.,Yes,24224044#47282882
Do the two product descriptions refer to the same real-world product? Entity 1: 'SanDisk SSD Plus 120GB 240GB 530MB/s 480GB 1TB 535MB/sSolid State Drive (120GB)'. Entity 2: 'SanDisk SSD PLUS 120GB Solid State Drive -SDSSDA-120G-G27'.,Yes,60638240#8174351
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Apple AirPods Pro Bluetooth Earbuds w/ Wireless Charging Case, White (MWP22AM/A)'. Entity 2: 'Audemars Piguet-Audemars Piguet Royal Oak Chronograph 41mm Mens Watch-26331ST.OO.1220ST.02'.",No,88924072#30454890
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Cisco Catalyst 2960-X | WS-C2960X-24TD-L Catalyst 2960X 24 port 10/100/1000, 2 x 10G SFP+, LAN Base'. Entity 2: 'WS-C2960X-24TD-L Cisco Catalyst 2960X Network Switch (New)'.",Yes,12032039#16421267
Do the two product descriptions refer to the same real-world product? Entity 1: 'Intel - Core i7-9700F 9th Generation 8-core - 8-Threads 3.0 GHz (4.7 GHz Turbo) Socket LGA 2066 Locked Desktop Processor'. Entity 2: 'Toner kompatibel zu Brother TN-200 Black'.,No,28603694#68874465
Do the two product descriptions refer to the same real-world product? Entity 1: 'PH-GTX1660S-O6G 6 GB Geforce GTX 1660 Super Overclocked Phoenix Fan Edition Hdmi DP Dvi Graphics Card'. Entity 2: 'Fujifilm XF 56mm F/1.2 R APD Lens'.,No,87637930#89961053
Do the two product descriptions refer to the same real-world product? Entity 1: 'APC - Schneider SMART-UPS 1000VA LCD 230V'. Entity 2: 'APC UPS 1KVA Tower UPS SMT1000I'.,Yes,77969198#89102922
Do the two product descriptions refer to the same real-world product? Entity 1: 'Kingston DataTraveler microDuo 128GB USB 3.0'. Entity 2: 'Kingston 256GB DataTraveler 100 G3 (USB 3.0)'.,No,21755591#8565641
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Evans 14\"" TT14EC2S Clear Drum Head'. Entity 2: 'APC APCRBC117 Replacement Battery Cartridge #117'.",No,5519409#62368315
Do the two product descriptions refer to the same real-world product? Entity 1: 'Seagate IronWolf PRO 16TB NAS Professional'. Entity 2: 'Jabra BIZ 2300 Mono USB MS Lync Headset'.,No,1329026#61154808
Do the two product descriptions refer to the same real-world product? Entity 1: 'Shimano Cassette 11s 11-46 CS-M8000'. Entity 2: 'Samsung MLT-D103L must toonerikassett'.,No,75132289#61868905
"Do the two product descriptions refer to the same real-world product? Entity 1: 'Hewlett Packard Enterprise HDD 146GB 10K SAS 2,5INCH (507125-B21)'. Entity 2: 'Daniel Wellington Horloge Classic Sheffield Rose DW00100036'.",No,75431386#26786850
Do the two product descriptions refer to the same real-world product? Entity 1: 'Corsair ML140 140mm PWM Premium Magnetic Levitation Fan - Twin Pack'. Entity 2: 'Cooler Master MasterLiquid ML120L V2 RGB Universal Socket 120mm PWM 1800RPM RGB LED AiO Liquid CPU Cooler'.,No,33078108#54277804
"Do the two product descriptions refer to the same real-world product? Entity 1: 'T1700G-28TQ GE/XG/SMA/24, Switch'. Entity 2: 'ShimanoSm-Sh10 Spd-Sl Cleats, Fixed'.",No,81441228#70495926
"Do the two product descriptions refer to the same real-world product? Entity 1: 'DVR HDTVI 32 canale Turbo HD Full HD Hikvision DS-7332HQHI-K4 HD-TVI / AHD / CVI + 8 canale IP de pana la 6MP, 4xSATA'. Entity 2: 'Hikvision 32 Turbo HD/CVI / AHD / CVBS Ref: DS-7332HQHI-K4'.",Yes,90795718#71442235
