id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
18331466,HIKVISION,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,0.00,GBP,,1423051,64536135,,"DVR 8 canale, Turbo HD, 6MP, PoC, Hikvision DS-7208HQHI-K2-P","DVR 8 canale, Turbo HD, 6MP, PoC, Hikvision DS-7208HQHI-K2-PDS-7208HQHI-K2-P este un DVR Turbo HD Hikvision cu 8 canale FullHD care functioneaza cu camere de supraveghere: de pana la 6MP pentru camere IP si 3MP pentru camereTurbo HD (canalele 1 si 2). Transmisia de semnal HDTVI se face la maxim 800 m pentru 1080P si 1200 m pentru 720P. Suporta vizualizarea simultana a 8 canale local cat si la distanta prin Internet de pe PC, Smartphone folosind aplicatiile dedicate (iVMS-4500). Utilizeaza simultan camere HDTVI, AHD, HDCVI, CVBS si IPSpecificatii tehnice DVR Hikvision DS-7208HQHI-K2-P :Video/Audio InputAudio Input: 8-chVideo Compression: H.265 Pro+/H.265 Pro/H.265/H.264+/H.264Analog",687,LEI,,28399,18331466#64536135,0,True
18331466,HIKVISION,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,8CH HIKVISION 4MP DVR HDMI TURBO 1080P DS-7208HQHI-K1,0.00,GBP,,1423051,69996428,,DS-7204HQHI-K1 Turbo HD DVR,H.265+/H.265/H.264+/H.264 encoding for the main streamSelf-adaptive HDTVI/HDCVI/AHD/CVBS signal inputConnectable to H.265+/H.265/H.264+/H.264 IP camerasUp to 3 MP resolution for recordingHDMI output at up to 4K (3840 × 2160) resolution for DS-7216HQHI-K1Long distance transmission over UTP and coaxial cable4/8/16-ch synchronous playback,102.5233,EUR,,708269,18331466#69996428,0,True
24742825,DADDARIO,EJ16 - Acoustic Phosphor Bronze 12-53,D'Addario EJ16 - Acoustic Phosphor Bronze 12-53Phosphor Bronze012 - 053Stärken: 012 - 016 - 024 - 032 - 042 - 053Stärke: Light,7.9E0,EUR,,1297798,62145678,Elixir,Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53,"Elixir E16052 Nanoweb Phosphor Bronze Acoustic Guitar Strings Light Gauge 12-53 - Elixir - 1 Set (6 strings) - Elixir Nanoweb Phosphor Bronze Light Gauge Acoustic Guitar Strings 0.012\"" to 0.053\"". Elixir Nanoweb strings don't just sound great; their micro-thin coating keeps them sounding great for a lot longer than average strings.",24.99,AUD,,580455,24742825#62145678,0,True
63479109,,SHIMANO XT CN-HG95 HG-X chain,· 116 links· SIL-TEC coating on the outer/inner plate· For all Shimano 10-speed MTB/ATB drive systems· Incl. rivet pin,20.62,EUR,,107440,54685720,Shimano,Shimano Shimano Cn-Hg901 11-Spd Chain Xtr / Dura Ace W/ Quick Link,BIKE CHAIN,69.99,AUD,,1037461,63479109#54685720,0,True
38823136,,Pokémon TCG Sword & Shield Darkness Ablaze,,5.50,EUR,,69543397,9923090,,POKÉMON TCG Sword and Shield- Darkness Ablaze Trainer Box,"A Brilliant Flame on the Darkest Day!The velvet night glows, burns, and blazes astoundingly bright as the Legendary Pokémon Eternatus arrives as a Pokémon V alongside Centiskorch V, Crobat V, Salamence V, and many others. You’ll also find towering Pokémon VMAX in their Gigantamax forms: Charizard VMAX, Grimmsnarl VMAX, Butterfree VMAX, and more! Light a fire with the Pokémon TCG: Sword & Shield—Darkness Ablaze expansion!THE POKÉMON TCG: SWORD & SHIELD—DARKNESS ABLAZE ELITE TRAINER BOX INCLUDES:• 8 Pokémon TCG: Sword & Shield—Darkness Ablaze booster packs• 65 card sleeves featuring Eternatus• 45 Pokémon TCG Energy cards• A player’s guide to the Sword",75,AUD,,2619685,38823136#9923090,0,True
50789754,Hydro Flask,Hydro Flask 32 oz. Wide Mouth 2.0 Flex Cap Hibiscus,"Hydro Flask 32 oz. Wide Mouth 2.0 Flex Cap Hibiscus in Medicine Hat, Alberta, Canada",40.79,CAD,,929657,58893463,,32 Oz Wide Mouth With Flex Cap W32BTS001,32 Oz Wide Mouth With Flex Cap W32BTS001Product DescriptionBrand : Hydro FlaskStyle# : W32BTS001Product Type : Water BottleColor : BlackVolume : 32 oz,44.95,USD,,36023,50789754#58893463,0,True
97547150,,D'Addario EJ16 Phosphor Bronze Light Acoustic Guitar Strings,"Gauges: 12-16-24-32-42-53.These acoustic guitar strings feature a computer-controlled wrapping around a hex core. D'Addario is the world's largest manufacturer of strings for musical instruments. Many top guitarists won't play any other brand. Regardless of your playing style, D'Addario has a string set that's right for you.",6.99,USD,,1297798,31149803,D'addario,D'addario XTAPB1356XT Acoustic strings set Phosphor Bronze Medium 13-56,"D’Addario XT strings feature high carbon steel cores with an extended lifespan treatment on every string in the set, giving you enhanced break resistance, pitch stability, and long-lasting performance – all while preserving the tone and feel of your favorite uncoated strings. These strings are made to stay, for performance that never fades away.D'Addario XT Electric Guitar Strings FeaturesXT strings feature an extended lifespan treatment on every string in the set, preserving the natural tone and feel of uncoated strings.High carbon steel wire and Fusion Twist technologies deliver unrivaled tuning stability and break resistance. Strings stay in tune 131% better",16.25,EUR,,1456309,97547150#31149803,0,True
81603750,NEW ERA,Czapka New Era 39THIRTY New York Yankees - 10298279,,136.41,PLN,,60449185,34402785,New Era,NEW ERA ČIAPKA THE LEAGUE GM NY YANKEES,NEW ERA ČIAPKA THE LEAGUE GM NY YANKEES,24.99,EUR,,26458599,81603750#34402785,0,True
71490927,,Epson A3 Premium Glossy Photo Paper 255gsm (Pack of 20) C13S041315,Epson A3 Photo Paper Premium Glossy 255Gsm White 20 Sheets,37.04,,,465235,71230660,,Epson Premium Glossy Photo Paper 13x18cm,"High Gloss Finish, Bright White and Resin Coated, Smudge and Water resistant, 5""x7"" (13x18cm), 255gsm, 30 Sheets",11.49,GBP,,157548,71490927#71230660,0,True
91929224,,Epson A4 Premium Glossy Photo Paper,"Glanset fotopapir, 255g/m2, 30 ark",181.00,NOK,,1601212,33653915,Epson,"Epson A4/Premium Semiglossy Photo, 20 sheets","Epson A4/Premium Semiglossy Photo, 20 sheetsThe genuine Epson ink and genuine Epson paper are specifically designed for the demanding requirements of the Epson printers. After all, only the combination of the three components printer ink or toner (laser printer) and paper ensures the highest quality and reliability.GeneralNameEpson A4/Premium Semiglossy Photo, 20 sheetsSKUEPS041332EAN0010343829978MPNC13S041332FeaturesType finishSatinPrint media weight251 g/m²Media weight251 g/m²Sheets per pack20Colour of productWitPaper sizeA4Other featuresMedia sheets per package20 velMedia size (1 slide)A4Dimensions (WxDxH)243 x 230 x 5 mmWeight450 gPackaging dataPackage weight450 gPackage width243 mmPackage depth230 mmPackage height5 mmdecorateTable('product-attribute-specs-table');Event.observe(window, 'load', function() {var table = $('product-attribute-specs-table');var specs = table.select('.spec');function removeActive(){table.select('.title a.active, .title span.active[data-href]').each(function(title,i){title.removeClassName('active');});}function",18.28,GBP,,1550300,91929224#33653915,0,True
83555610,,"BenQ GW2480 23.8"" Full HD IPS Monitor","1920 x 1080 Full HD, IPS Panel, Built in Speakers, Edge to Edge Slim Bezel Design, Low Blue Light",,,,1044678,96098511,,"PHILIPS MONITOR LED IPS 24\"" (23.8) 16:9 FULLHD VGA DVI HDMI 243V7QDSB","Philips Monitor LCD Full HD 243V7QDSB/00, 60,5 cm (23.8\""), 1920 x 1080 pixels, LED, 5 ms, 250 cd/m², Preto",130.06,EUR,,605933,83555610#96098511,0,True
48169914,,"Apple AirPods Pro, Kopfhrer - EU",,,,,1563974,16529934,,APPLE - Airpods With Charging Case,APPLE Airpods With Charging Case (MV7N2ZM/A) - Type: Trådløst headset,2632.10,DKK,,767259,48169914#16529934,0,True
93033011,Audemars Piguet,Audemars Piguet Royal Oak Offshore Selfwinding Chronograph Watch - 26470ST.OO.A099CR.01,"42 mm stainless steel case, 14.5 mm thick, sapphire crystal back, black ceramic pushpieces and screw-locked crown, brown dial with Méga Tapisserie pattern, blue counters, Arabic numerals with luminescent coating, white gold Royal Oak hands with luminescent coating, Calibre 3126 / 3840 Manufacture movement with chronograph, hours, minutes, small seconds, date, approximately 50 hours of power reserve, hand-stitched large square scale brown alligator strap, stainless steel pin buckle. Water resistant to 100 m.",25210.00,USD,,34768783,25877530,,Cheap Replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01,Top AAA replica Audemars Piguet Royal Oak Offshore Chronograph Watch 26470OR.OO.A125CR.01 wholesale from China with cheap price.,,,,67840743,93033011#25877530,0,True
31558480,,AAA Replica Audemars Piguet Royal Oak Chronograph Black Dail Watch 26331ST.OO.1220ST.02,AAA Replica Audemars Piguet Royal Oak Chronograph Black Dail Watch 26331ST.OO.1220ST.02 for sale from China with good prices.,,,,31594,2282686,,Cheap Replica Audemars Piguet Royal Oak Chronograph White Dail Watch 26331ST.OO.1220ST.03,Top AAA replica Audemars Piguet Royal Oak Chronograph White Dail Watch 26331ST.OO.1220ST.03 wholesale from China with cheap price.,,,,607611,31558480#2282686,0,True
21658813,Maxxis,Reifen Maxxis 29x2.30 Minion DHR II DoubleDown,Maxxis Minion DHR II DoubleDown,56.50,EUR,,1084991,22007806,Maxxis,"Maxxis Maxxis Minion DHR II Tire: 29 x 2.40"", Folding, 60tpi, 3C MaxxGrip 2- Ply, Tubeless Ready, Wide Trail, Black",,90.00,USD,,319607,21658813#22007806,0,True
45946412,Maxxis,"Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black",,85.00,USD,,729259,25593960,,"Maxxis High Roller II Tire - 27.5 x 2.4, Tubeless, Folding, Black, 3C Maxx Terra, EXO",,68.00,USD,,1631327,45946412#25593960,0,True
10557104,,Traveler's Notebook Refill - Sketch Paper,"Capture the moment in a drawing you create. Each page is perforated to easily pull out to share as a postcard, to be framed or hung up.48 pages, blank perforated, saddle stitched. H210 x W110 x D6mm",10.00,AUD,,4249975,43453350,,TRAVELER'S Notebook Blue // Passport,"Introducing plain refill paper produced in Japan with great care using Designphil’s original writing paper designed for maximum writability, inside a plain-texture cowhide cover made in Chiang Mai, Thailand. The refills are made to be the same size as passports so that TRAVELER’S notebook can also hold your passport. You can couple your favorite type of notebook refill with a Zipper Case or Pen Holder (sold separately) to increase storage space or expand use. Minimalist design allows you to easily customize your notebook by adding charm and beads into the rubber band or bookmark string. You can also stick your",1.45E2,MYR,,4695729,10557104#43453350,0,True
52425202,,"CORSAIR Crystal Series 570X RGB Tempered Glass,Premium ATX Mid-Tower Case, WHITE","CORSAIR Crystal Series 570X RGB Tempered Glass,Premium ATX Mid-Tower Case, WHITE",282.99,CAD,,79866,18666720,Corsair,Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case,Corsair Crystal Series 570X RGB CC-9011098-WW Steel / Tempered Glass ATX Mid Tower Case,179.99,USD,,355445,52425202#18666720,0,True
41456801,EPSON,Epson Seahorse Multipack 6-kleur T0487,Epson Seahorse Multipack 6-kleur T0487,189,EUR,,2334631,18309559,Epson,"Epson Fox Multipack \""Renard\"" (T1285) - Encre DURABrite Ultra N, C, M, J","Epson Fox Multipack \""Renard\"" (T1285) - Encre DURABrite Ultra N, C, M, J, Original, Encre à pigments, Noir, Cyan, Magenta, Jaune, Epson, Multi pack, - Epson Stylus SX445W - Epson Stylus SX440W - Epson Stylus SX435W - Epson Stylus SX420W - Epson...",61.89,EUR,,161548,41456801#18309559,0,True
75840459,,Lexmark - Toner cartridge -black - 3500 pages - LRPE260A11E,Lexmark E260A11E Lexmark - Toner cartridge -black - 3500 pages - LRPE260A11ELexmark - Toner cartridge -black - 3500 pages - LRPE260A11EWeight & dimensionsPackage weight795 gQuantity per pallet126 pcsTechnical detailsArchival storage life2 year(s)Pallet weight117.5 kg (259 lbs)Lexmark - Toner cartridge -black - 3500 pages - LRPE260A11E,1.2403E2,EUR,,1913870,69866884,Lexmark,Lexmark Toner Sort 3.5k - E360/E460 Return,,949,DKK,,1913870,75840459#69866884,1,False
27043300,,Epson - Premium Semi-Gloss Photo Paper - A4 - 20 Fogli - C13S041332,Carta fotografica semilucida premium 20fg 251gr 210x297mm EPSON,23.88,EUR,,1550300,91929224,,Epson A4 Premium Glossy Photo Paper,"Glanset fotopapir, 255g/m2, 30 ark",181.00,NOK,,1601212,27043300#91929224,0,True
45946412,Maxxis,"Maxxis Maxxis High Roller II Tire: 27.5 x 2.50\"", Folding, 60tpi, 3C MaxxTerra, EXO, Tubeless Ready, Wide Trail, Black",,85.00,USD,,729259,30141859,,"Maxxis Assegai Tire - 27.5 x 2.5, Folding, Tubeless, Black, 3C Maxx Terra, EXO+, Wide Trail",,80.00,USD,,275948,45946412#30141859,0,True
962259,Tissot,TISSOT SEASTAR 1000 POWERMATIC 80,"The Tissot Seastar 1000 is the ultimate watersport watch, with its high water-resistance up to a pressure of 30 bar (300 m/1000 ft), screw-down crown and caseback as well as its unidirectional ceramic bezel.",695.0,USD,,973707,1647419,,Tissot Seastar 1000 Powermatic 80 T120.407.11.041.01,,840.00,EUR,,3457955,962259#1647419,0,True
10557104,,Traveler's Notebook Refill - Sketch Paper,"Capture the moment in a drawing you create. Each page is perforated to easily pull out to share as a postcard, to be framed or hung up.48 pages, blank perforated, saddle stitched. H210 x W110 x D6mm",10.00,AUD,,4249975,80500885,,Traveler's Notebook / Refill 001 / Lined Notebook,Lined paperPremium MD paper takes ink beautifully64 pages,4.9E0,EUR,,5041507,10557104#80500885,0,True
40521037,,"34\"" Blaze 3 Pro Cart","The finest in outdoor cooking just got better with high-performance, industry leading heavy-gauge materials and commercial quality craftsmanship in the Blaze Professional.This all stainless steel grill cart is specifically designed to house the Blaze Professional 3-burner gas grill and matches the sleek contours of the grill.The stainless steel construction ensures long-lasting durability for years of outdoor use and the four heavy-duty, locking wheels allow you to easily relocate the grill whenever necessary.The two stainless steel side shelves keep your BBQ tools at hand, provide a convenient work area while you cook, and fold down to save space while not in","1,099.99",USD,,6140563,42210935,,"Blaze Grill Cart for 40\"" Gas Grill","With the Blaze Grill Cart for 40\"" Gas Grill you'll be able to effortlessly support your 40\"" grill. This grill cart boasts a heavy gauge 304 grade stainless steel construction, which not only gives you superior durability but will also give you the weather resistance that you're looking for. The two spacious side shelves of the grill cart will give you plenty of room for your work tools, and give you a sturdy work surface for slicing and dicing. The heavy duty casters will make it a breeze to take your grill where the party action is. The cabinet below",635.00,USD,,4325250,40521037#42210935,0,True
57534412,,Epson T7551 (Prentar 5000 síður) XL svart blekhylki (100ml) fyrir WorkForce WF-8XXX prentara,"Nánari lýsing frá framleiðanda:Barcode: 8715946539591Compatible Printer(s): WorkForce WF-8XXX Series PrintersForm Factor: CartridgeInk Colour(s): BlackInk Volume: 100Model Name: T7551New/Remanufactured: NewOriginal/Compatible: Original ManufacturerProduct Type: Ink CartridgeSingle or Multi Colour Cartridge: SingleTotal: 1Yield: 5,0005000 Page Yield100ml Ink Volume",18617,ISK,,3543965,62242632,Epson,Epson Blekk Svart T7031 L - WP4000/4500,,445,NOK,,2922868,57534412#62242632,0,True
53451198,RAM Mounts,"RAM Torque 28mm-38mm Handlebar & Rail Base 1.5\"" Ball",,41.95,AUD,,279895,12109505,RAM Mount,"RAM Mount Torque™ 3/4"" - 1"" Diameter Handlebar/Rail Base with 1"" Ball and X-Grip®",X-Grip smartphone stangbevestiging set voor stangen 19-25 mm,74.95,EUR,,3692108,53451198#12109505,0,True
31420404,Omega,Seamaster Planet Ocean 600 M Omega Co-Axial Master Chronometer Chronograph 215.30.46.51.03.001,"It was with OMEGA’s maritime legacy in mind that the brand launched its Planet Ocean line in 2005. The stylish OMEGA Seamaster Planet Ocean 600M Master Chronometer Chronograph pays homage to OMEGA’s dive watch heritage.This model, with its scratch-resistant sapphire crystal, features a blue ceramic dial with Arabic numerals and a date window at the 6 o’clock position. The dial presents a small seconds sub-dial, as well as 60-minute and 12-hour counters on one dial for intuitive reading of elapsed time. The blue ceramic unidirectional rotating divers’ bezel, with its Liquidmetal® diving scale, is mounted on a 45.5 mm stainless","8,450.00",USD,,2193117,31531912,,Buy Quality Replica Omega Seamaster Planet Ocean 600M Steel Chronometer Chronograph Watch 215.30.46.51.01.001,Quality AAA Replica Omega Seamaster Planet Ocean 600M Steel Chronometer Chronograph Watch 215.30.46.51.01.001 from online store for sale.,,,,27649829,31420404#31531912,0,True
13887167,,DS-7208HUHI-K2-P Hikvision 8 Channel 5MP / 1080P HD-TVI Hybrid DVR with Power over Coax (PoC / Turbo4.0),"Key FeaturesSelf-adaptive normal camera and Hikvision PoC camera connectionH.265+/H.265/H.264+/H.264 encoding for the main stream, and H.265/H.264 for the sub-stream of analog camerasSelf-adaptive HD-TVI / HD-CVI / AHD / CVBS signal inputConnectable to 2 x H.265+/H.265/H.264+/H.264 IP camerasUp to 5 MP resolution for recordingAutomatic power supply management for PoC camera to guarantee safetyHDMI output at up to 4K (3840 × 2160) resolutionLong transmission distance over coax cableSupport up to 8-ch synchronous playback at 1080P resolutionInternet & Smart Phone compatibleDownloadManufacturers Spec Sheet (PDF)Video / Audio InputAudio Input4chVideo compressionH.265+/H.265/H.264+/H.264Analog and HD-TVI Video Input8CH; BNC interface (1.0Vp-p, 75 Ω)Supported Camera TypesSupport HDTVI input: 5Mp,4MP,3MP,1080P/25Hz,",,,,1671509,64536135,,"DVR 8 canale, Turbo HD, 6MP, PoC, Hikvision DS-7208HQHI-K2-P","DVR 8 canale, Turbo HD, 6MP, PoC, Hikvision DS-7208HQHI-K2-PDS-7208HQHI-K2-P este un DVR Turbo HD Hikvision cu 8 canale FullHD care functioneaza cu camere de supraveghere: de pana la 6MP pentru camere IP si 3MP pentru camereTurbo HD (canalele 1 si 2). Transmisia de semnal HDTVI se face la maxim 800 m pentru 1080P si 1200 m pentru 720P. Suporta vizualizarea simultana a 8 canale local cat si la distanta prin Internet de pe PC, Smartphone folosind aplicatiile dedicate (iVMS-4500). Utilizeaza simultan camere HDTVI, AHD, HDCVI, CVBS si IPSpecificatii tehnice DVR Hikvision DS-7208HQHI-K2-P :Video/Audio InputAudio Input: 8-chVideo Compression: H.265 Pro+/H.265 Pro/H.265/H.264+/H.264Analog",687,LEI,,28399,13887167#64536135,0,True
46809516,,Logitech 3.5 mm Analog Stereo Headset H151 with Boom Microphone - Black,"Full stereo sound for crisp, clear voice and video callsVersatile noise-cancelling boom microphone lets you be clearly heard, rotates out of the way, and can be worn on the left or right sideAdjustable headband and foam ear cups for a personalized, comfortable fitConvenient in-line controls let you easily adjust volume and mute the microphoneWorks with Windows 10 or later, Windows 8, Windows 7, or Windows Vista, Mac OS X 10.5 or later, Chrome OS, Linux Kernel 2.6+ and iOS or Android devices. Please refer the User Manual before use.Logitech Stereo Headset H151. Speak clearly with this simple, versatileheadset with stereo",966,ZAR,,24792,75799899,Logitech,"Logitech H151 Wired Headset, Stereo Headphones with Rotating Noise-Cancelling Microphone, 3.5 mm Audio Jack","Logitech H151 Wired Headset, Stereo Headphones with Rotating Noise-Cancelling Microphone, 3.5 mm Audio Jack, In-Line Controls, PC/Mac/Laptop/Tablet/Smartphone - BlackCondition: NEWLogitech Stereo Headset H151. Speak clearly. Crisp calls with stereo sound make it easy to stay in touch. The noise-cancelling microphone reduces annoying background noise, so you can be heard clearly. You can wear the microphone on your left or right and just rotate it up and out of your way when you're not using it. Personalise your fit with the adjustable headband and foam ear cups. In-line controls make it easy to adjust the volume and mute the microphone. It's",39.90,GBP,,122031,46809516#75799899,0,True
