id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative
49056070,,HIGH ROLLER II 27.5 X 2.30 EXO TR FOLD 60TPI,"The second generation of the legendary High RollerOpen tread designEasily clears debrisSingle-ply, DoubleDown, and DH casings available3C MaxxTerra, 3C MaxxGrip, and Super Tacky available on select modelsWide trail (WT) casing specs are optimized for 30-35mm inner width rimsAn open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.",7.299E1,AUD,,627344,78116281,,"Maxxis Aggressor 29\"" 60TPI Folding Tyre - Dual Compound EXO/TR","Maxxis Aggressor 29\"" 60TPI Folding Tyre - Dual Compound EXO/TR The Aggressor is designed for high-speed modern mountain bike trails. Advanced knob shaping creates extra gripping edges, and reinforced side knobs offer enhanced stability when cornering at speed. An all-around trail tyre excelling on everything from loose cross country race courses to heavy all-mountain riding. Technology:Tyre TPI - TPI refers to the number of threads that cross through one square inch of a single ply of the tyre casing. Lower TPI gives better puncture, cut and abrasion resistance but is heavier. Higher TPI conforms better to the terrain, offering a",27.99,GBP,,2224600,49056070#78116281,0,True
80827079,Dymo,Dymo Tape D1 24mm Sort/Gul,,165,DKK,,103881,66087579,DYMO,"DYMO 45017 D1 Tape 12mm x 7m sort p rd, S0720570",Originalt DYMO 45017 D1-tape SORT/RD Passer til: DYMO Labelpoint 120P / 150 / 200 / 210D / 250 / 300 / 350 DYMO Labelmanager 150 / 160 / 200 / 210D / 220P / 260P / 280 / 300 / 350 / 360D / 400 / 420P / 450 / 450D DYMO Labelmanager PC / PCII / PNP DYMO Labelmanager Mobile DYMO Labelwriter 400 Duo / 450 Duo Bredde 12mm Lngde 7meter.,139.00,DKK,,48435,80827079#66087579,0,True
92324489,,Garmin Fenix 5 Multisport GPS Watch,"Compact GPS Wrist Watch Designed for Adventure!Garmin's Fenix 5 MultiSport GPS Watch is a top choice whether on the trail, on a run or even just heading into the office. A bright High Resolution Color Chroma display shows all your information at a quick glance. Aside from its sleek and stylish looks, the fenix 5 includes Elevate Wrist based heart rate, smart notifications, GPS and GLONASS Receivers and even a 3-Axis compass and barometric Altimeter.Available in 3 colors, the Fenix 5 comes in Slate Gray with a Black Band, Slate Gray with a Yellow Band or Silver with Granite Blue",299.95,USD,,139209,45366053,,GARMIN FENIX 5S Sapphire - Black with Black Band,"GARMIN FENIX 5S Sapphire - Black with Black Band Striking Design, Strong Performance...Athletes and adventurers come in all sizes. That's why the fenix 5 series offers multiple models that vary in size to fit every wrist and every workout. Each version offers a variety of stainless steel finishes, QuickFit watch band combinations and premium feature sets to give you the look, performance and lightweight comfort to match both your aesthetic and athletic interests. KEY FEATURES HR at the Wrist - Elevate wrist-based heart rate technology for HR without the chest strap. Chroma Display - bright, high-resolution, full-colour with LED backlighting.",949,AUD,,1406172,92324489#45366053,0,True
47886079,,Jabra BIZ 2300 USB MS Duo - headset,"Your contact center agents are your brand ambassadors, so give them the tool to sound as clear as your brand. In Jabra's Biz 2300 world class sound meets world class durability in an exceptionally comfortable and stylish corded headset – keeping both your agents and your customers happy. Jabra Biz 2300 USB Microsoft Duo is a stereo headset that provides USB connectivity optimized for Microsoft Skype for Business.",168,USD,,1086172,36735751,,"Jabra BIZ 2300 USB Mono, Type: 82 E-STD","Jabra BIZ™ 2300 USB Mono, Type: 82 E-STD, Microphone boom: FreeSpin (headband), USB connector, with mute-button and volume control on the cord, Microsoft optimized",,,,359727,47886079#36735751,0,True
18787691,,Corsair Carbide 175R Mid Tower Gaming Case - Black USB 3.0,Order from CCL - The CORSAIR Carbide Series 175R RGB TG Mid-Tower ATX case with 1x RGB cooling fan and clean line design,5.817E1,GBP,,643961,46101444,,Ram Mount 2.75 Suction Cup Base with 1 Ball,"Ram Mount 2.75 Suction Cup Base with 1 Ball2.75"" diameter suction cup base with 1"" ball. Perfect for lightweight mobile electronics such as mobile phones, sat navs and GPS systems. Compatible with any of the RAM 1"" mounts and double socket arms.Details:High Strength CompositeBlack1"" Rubber Ball ""B"" Size",1.899E1,GBP,,5568458,18787691#46101444,0,True
62062623,APC,APC SMART-UPS 1000VA 2U Uninterruptable Power Supply,"1000VA APC SMT1000RMI2UC UPS, 2U, LCD Screen, Battery Active/Low Alarm, 3 Hour Recharge Time",647.99,GBP,,91557,52151706,,TP-LINK jetstream - switch - 24 x 10/100/1000 - montabile su rack,SWITCH 24 GIGABIT VLAN QOS,87.7,EUR,,180905,62062623#52151706,0,True
13129556,,Nikon AF-S 24-85mm f3.5-4.5 G ED VR,"Perfect for FX format Nikon DSLRs, this Nikon 24-85mm f3.5-4.5 G ED VR lens is extremely flexible and useful for a big range of uses. Starting at a very wide 24mm this lens can easily be used for landscapes and group shots and with its 3.6X optical zoom taking you out to 85mm you can carry it to capture your portraits and everything in between. With a brilliant build and optical construction as well as a very respectable aperture range the Nikon 24-85mm is a very versatile high-performance everyday lens.3.6X Zoom rangeFast f3.5-4.5 max apertureVR Stabiliser – Great for hand-held",799.95,AUD,,21809,22846596,,Sony E-Mount 24-240mm F3.5-6.3 FE OSS Zoom,"This Sony zoom lens is perfect for all of the obstacles of your everyday life, with a range wide enough to capture all from landscapes, to portraits and sports. Compatible with all Sony E-Mount cameras, including the full-frame options, the Sony FE 24-240mm F3.5-6.3 OSS maintains the consistently high quality and compact form factor that has become a defining characteristic of this compact system range. A built-in optical image stabiliser and quality optical design aid in the capture of consistently sharp and detailed photographs.Built in optical image stabiliserQuality dust and moisture resistant construction7-blade circular aperture for high quality bokeh5 Aspherical",1499.95,AUD,,740038,13129556#22846596,0,True
7344796,,Karta VGA Asus Phoenix GeForce® GTX 1660 SUPER OC 6GB GDDR6 192bit DVI+HDMI+DP PCIe3.0,,1276.69,PLN,,137125,43148862,,VGA GIGABYTE GEFORCE GTX 1650 D6 OC 4GDDR6 1HDMI2.0 1DVI-D 1DP1.4 7680X4320 A 60HZ CCLOCK1635MHZ MCL,,,,,213319,7344796#43148862,0,True
43979051,,"Zotac , Geforce Rtx 2060 Super, 8 Gb, Gddr6, 256 Bit, 4096 X 2160",", Geforce Rtx 2060 Super, 8 Gb, Gddr6, 256 Bit, 4096 X 2160 Pixeles, Pci Express 3.0",415.33,EUR,,3100816,62460477,,Gigabyte GeForce GTX 1650 SUPER OC 4G GDDR6,,799,PLN,,1349881,43979051#62460477,0,True
55602477,DJI,DJI DJI |Tello Part 9 Battery Charging Hub CP.PT.00000271.0,,24.99,CAD,,1555405,29597140,,DJI Mavic Part 6 Car Charger charge the Intelligent Flight Battery through a cars cigarette lighter port,DJI Mavic Part 6 Car Charger charge the Intelligent Flight Battery through a cars cigarette lighter port,59,NZD,,1430778,55602477#29597140,0,True
51766259,Seagate,"HDD: 10 Tb (3.5\"") 7200 Seagate IronWolf SATA III 256Mb (ST10000VN0008)",,,,,1482775,30523276,,"Seagate FireCuda 2TB SATA III 3.5\"" Hybrid Drive - 7200RPM, 64MB",Enormous 2TB Hybrid Drive Capacity. No Performance Lag with this Decent 7200RPM Disk Speed and Amazing 64MB Cache,9.306E1,GBP,,665327,51766259#30523276,0,True
68956375,ASUS,Asus DUAL-GTX1660S-O6G-EVO 6GB 192Bit GDDR6,Bus YapsPCI Express x16Chipset reticisiNvidiaBellek TeknolojisiGDDR6GPU Standart1530 MHzBellek Hz14 GbpsBellek6 GBznrlk7680*4320StandartlarOpen GL 4.6StandartlarMicrosoft DirectX 12StandartlarPCI Express 3.0Garanti Sresi36 AyBellek Arayz192 BitFan2 AdetLow ProfileHayrPort-DVI1Port-DP1Port-DSUBYokPort-HDMI1Port-Mini DPYok,,,,964313,21367693,,Asus GTX1660S 6GB PH GDDR6,"GDDR6, HDMI,DVI,DP, 2S",,,,137125,68956375#21367693,0,True
23336476,Shimano,"Shimano CASSETTE, CS-R8000, ULTEGRA, 11V 11-28T,",,124.99,CAD,,895823,75242176,,Kazeta Shimano 11 CS-R9100 11-25,,4499.00,CZK,,75017,23336476#75242176,0,True
84550965,,Evolis Zenius & Primacy Black Printer Ribbon RCT023NAA,Evolis Zenius 2 and Primacy Black Monochrome ribbon.2000 prints per roll.Use with Evolis Zenius 2 ID Card printers.Minimum purchase of 3 ribbons.,19.95,USD,,1794890,48868171,,ZEBRA 800033-801 BLACK RIBBON (1000 PRINTS),"The Zebra 800015-101 black ribbon utilises thermal printer ribbon technology to guarantee outstanding print results. The monochrome resin is perfect for printing detailed text and accurate barcodes. It also comes complete with an adhesive cleaning roller to ensure all cards are of the highest printed standard. 1,000 prints per roll Black monochrome ribbon Use genuine Zebra products only to ensure quality performanceManufacturer part number: 800015-101",9.5,GBP,,163499,84550965#48868171,0,True
75566537,,"Corsair 110R Gaming Case with Tempered Glass Window, ATX, No PSU, 12cm Fan","A SUBTLE SHOWCASEThe 110R's minimalist design ensures that your system can fit in almost any environment and displays your components through a beautiful tempered glass side panel.FLEXIBLE STORAGE OPTIONSSupports up to four drives for the storage options you need: two 2.5in trays and two combo 3.5in / 2.5in trays in a removable cage, plus a 5.25in ODD bay.STRONG COOLING POTENTIALIncludes a 120mm fan to cool your components out-of-the-box, with room for up to 5x 120mm or 3x 140mm cooling fans or multiple radiators to keep your PC cool.FULL-LENGTH PSU COVERHide your PSU and cables out of sight, making immaculate builds",2146582.00,IDR,,1196850,78241304,Corsair,Corsair Carbide 275R White Glass Midi PC Gaming Case,"AYX (And Below), 7 Expansion Slots, GPU up to 370mm, CPU up to 170mm, Watercooling Support, Tempered Glass Side Panel, USB 3.0 x 2",84.38,GBP,,717069,75566537#78241304,0,True
25340730,,LaCie 4TB HDD External Mobile Drive - Moon Silver,"Sleek Design with Lavish SpaceLaCie's Mobile Hard Drive delivers the space you need for photos, playlists, docs, and more. It Mac, Windows, USB-C, and USB 3.0 compatibility for easy, flexible access. One-click or automatic backup makes file storage smooth, and LaCie's 30th-anniversary diamond-cut design has an edge like no other.More Capacity for More MemoriesWhen it comes to our digital lives, not much tops the affection we have for photos and videos. And these memories add fast. LaCie Mobile Drive offers 4TB of massive on-the-go space for everything worth storing and backing up. Even music, movies, and personal documents. There to",139.99,GBP,,267024,43851871,,Case Corsair 460X con luci red,Case Dimensions440mm x 220mm x 464mmMaximum GPU Length370mmMaximum PSU Length200mmMaximum CPU Cooler Height170mmCase Expansion Slots7Case Drive Bays”(x2) 3.5in (x3) 2.5in”Case Form FactorMid-TowerCase WindowedTempered GlassCase WarrantyTwo yearsiCUE enabledNo,184.09,USD,,1320095,25340730#43851871,0,True
38229177,,CISCO - Catalyst 2960 Plus 48 10/100 + 2 T/SFP L,CISCO Catalyst 2960 Plus 48 10/100 + 2 T/SFP L (WS-C2960+48TC-L) - Produkt: Administrerad - Portar: 48 - Hastighet: 100Mbps,19599.00,SEK,,3739198,20898202,,"SanDisk 480GB SSD Plus SATA III 2.5\"" Internal SSD","The SanDisk 480GB SSD Plus SATA III 2.5\"" Internal SSD offers sequential reads of up to 535 MB/s and sequential writes of up to 445 MB/s to offer faster boot times and faster access to your data than a traditional spinning hard drive. This internal SSD quickly delivers 480GB of storage capacity for your notebook or desktop and is compatible with systems sporting a SATA III interface and an available 2.5\"" / 7mm drive bay. SanDisk has included a SanDisk SSD Dashboard app that helps you maintain the drive's performance by offering tools for analyzing the drive and listing S.M.A.R.T.",78.99,USD,,1037877,38229177#20898202,0,True
57810360,,Mikrotik CCR1036-12G-4S-EM - A carrier grade router and 36 core Tilera CPU.,"CCR1036-12G-4S-EM is a carrier grade router with a cutting edge 36 core Tilera CPU! Unprecedented power and unbeatable performance - this is our new flagship device. Over 20 times faster than our previous top model, the Cloud Core supports throughput of up to 24 million packets per second, or up to 16 gigabits - full wire speed.","USD$1,195.00",USD,,3846144,34659801,,Intel Core i7-10700KF Processor,"Socket-LGA1200, 8-Core, 16-Thread, 3.8/5.1GHz, Comet Lake, uden køler",2777.00,DKK,,310518,57810360#34659801,0,True
13684723,,Cooler Master Mastercase H500 ARGB Midi Tower Behuizing,,"114,95",EUR,,1473407,9632109,Cooler Master,Cooler Master MasterBox TD500 Mid Tower Windowed PC Case,"Cooler Master MasterBox TD500 Mesh, Black, Mid Tower /w Tempered Glass Window, 120mm Fans, USB 3.2, mITX/mATX/ATX/E-ATX",79.99,GBP,,1497038,13684723#9632109,0,True
16282417,Canon,"Canon PFI-107C PFI-107C 6706B001AA Ink Cartridge - Cyan, 6706B001 (6706B001)",Pfi-107C - Dye Cyan Ink Tank 130Ml,83.32,USD,,1292504,57306118,Canon,Toner Canon CRT-707C 2K cyan,Canon 707 Toner. Single Pack. Cyaan,64.77,EUR,,1813263,16282417#57306118,0,True
19499147,,Kingston DT MicroDuo 16GBUSB 3.0,USB Flash Drive 16GB DT MicroDuo USB 3.0 micro USB OTG,33.6134,RON,,70963,27210717,,"Catalyst 2960L 16 port GigE, 2 x 1G SFP, LAN Lite","Catalyst 2960L 16 port GigE, 2 x 1G SFP, LAN Lite",,,,2751694,19499147#27210717,0,True
81101391,KINGSTON,Kingston HyperX Predator 32GB Black Heatsink (2 x 16GB) DDR4 3000MHz DIMM System Memory,"HyperX Predator 32GB(2x16GB) 3000MHz DDR4 CL15 DIMM Memory Kit Prey on the competitionHyperX Predator DDR4 memory has a fierce new heat spreader design in blackaluminium for greater heat dissipation to optimise reliability. The heat spreaderand PCB complement the look and design of the latest PC hardware, so you candominate in HyperX style.Memory Capacity32GB (2 x 16GB)Memory TypeDDR4Module TypeDIMMMemory SpeedDDR4-3000MHzPin Configuration288-pinRegistered/UnbufferedUnbufferedError CorrectionNon-ECCCL-tRCD-tRP-tRASCL15Heat SinkYes (Aluminium Black)Working Voltage1.2 V",153.672,GBP,,1249448,61102697,,HyperX Fury Black Series 4GB DDR3 1600MHz CL10 DIMM Memory,HyperX Fury Black Series 4GB DDR3 1600MHz CL10 DIMM Memory,19.93,GBP,,1824443,81101391#61102697,0,True
98358005,Cooler Master,Cooler Master MasterLiquid ML120R RGB,"120 mm, 650 ~ 2000 RPM, 66.7 CFM, 2.34 mmH2O, 6 ~ 30 dBA, PWM",89.95,EUR,,104011,25939565,,海盗船iCUE 465X RGB ATX WHITE (LL120 RGB Fan) Mid-Tower Smart Case V2,,399.00,AUD,,75807,98358005#25939565,0,True
3719213,Canon,Canon EF-S 18-200mm f/3.5-5.6 IS Lens,Canon EF-S 18-200mm f/3.5-5.6 IS Lens - this product is manufactured by Canon in Japan (and maybe in other countries),,,,213315,29882800,Canon,Canon EF-S 10-18 f/4.5-5.6 IS STM,,,,,3329047,3719213#29882800,0,True
38784883,,Maxxis Tire High Roller II EXO/TR Foldable 29x2.30,"An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.",,,,1496586,85557062,,Verižnik SH Dura Ace CS-9100 11P 11-25,"Shimano Dura Ace CS-R9100 Cassette 11-speed Gears to match your riding style as well as your chosen terrain with Shimano's new rider-tuned cassette sprockets. The new lightweight titanium 11-speed cassettes are available in various sprocket combinations, including the new 11-30T version. Fast, accurate and smooth shifting is guaranteed in all situations. Rider tunedGear combination: 11-25TLightweight",188.76,EUR,,75017,38784883#85557062,0,False
52086898,RAM,RAM Long Double Clamp for B Size(RAM-B-201U-C),"RAM® Long Length Double Socket Arm for B Size 1\"" BallsProvides an extended reach with an overall length of 6\"" and a socket-to-socket length of 5.31\""Attaches to any B size RAM® ball component, including mounting bases and device holders; double ball and socket technology allows for near-infinite adjustability of your RAM® mounting systemMade of powder-coated, marine-grade aluminum for durability and reliability in the most demanding environmentsBacked by a lifetime warrantyThe RAM-B-201U-C consists of a long double socket arm that accommodates 1\"" B size ball bases, device holders, and adapters. With an overall length 6\"",this is the longest B size RAM®",33.00,AUD,,1366684,85554698,,RAM Short Composite Clamp Arm B Size (RAP-B-201U-A),"Included:1 x RAM Short Composite Clamp Arm B Size (RAP-B-201U-A)The RAP-B-201U-Ashort length (6cm) plastic double socket arm features a socket at both endssuitable for B Size (1\"") balls. RAM's socket technology allows for almost infinite adjustment to achieve the perfect viewing angle.SpecificationsMaterial:High Strength CompositeBall Size:1\"" Rubber Ball \""B\"" SizeLifetime WarrantyOverall Length: 2.42\""Socket-To-Socket Length: 1.75\""This item is high strength composite plastic. For aluminium check out theRAM-B-201U-A.Note:The \""U\"" in the part number reflects product packaged in poly bag.Help(Product packaged in poly bag.)",16.25,AUD,,3656260,52086898#85554698,0,True
